id,url,source,name,tags,publisher,referring record id,authors,plain text,date of publication,image reference,anchor text,language,number of referrals,
1147864221222350848,https://twitter.com/RedaMansour/status/1147864221222350848,https://twitter.com/RedaMansour/status/1147864221222350848,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@DavidHarrisAJC One day she will ask herself what did you really achieve for your your Palestinian brothers and sisters and the answer will be not much. Because when all of this incitement against Jews will be over all that will be left is a social media populist.,2019-07-07,null,null,null,32,
1147839863779201024,https://twitter.com/RedaMansour/status/1147839863779201024,https://twitter.com/RedaMansour/status/1147839863779201024,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Arab Israeli Prof. Hossam Haick  In a talk at TEDx Talks about the inspiration that led him to his groundbreaking study which sometimes seemed like science fiction the relentless pursuit of excellence and the belief in equality.  https://t.co/71okLY0HJ9,2019-07-07,null,null,null,32,
1147657736265568257,https://twitter.com/RedaMansour/status/1147657736265568257,https://twitter.com/RedaMansour/status/1147657736265568257,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,João Gilberto o pai da bossa nova... Descanse em paz 🇧🇷💔 Joao Gilberto el padre de la bossa nova. Descanse en paz.  https://t.co/DEYyuqoeg4,2019-07-06,null,null,null,32,
1147637719851503617,https://twitter.com/RedaMansour/status/1147637719851503617,https://twitter.com/RedaMansour/status/1147637719851503617,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@Reuters Reuters this is very racist headline The "angry black woman" stereotype what else is new 😳,2019-07-06,null,null,null,32,
1147538599329566721,https://twitter.com/RedaMansour/status/1147538599329566721,https://twitter.com/RedaMansour/status/1147538599329566721,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Pequeña nación gran innovación. Estos líderes empresariales gubernamentales y académicos fueron y descubrieron la increíble investigación el desarrollo de negocios y los inventos innovadores que surgieron de #Israel.   https://t.co/Kk4lr7twjI,2019-07-06,null,null,null,32,
1147526290255298562,https://twitter.com/RedaMansour/status/1147526290255298562,https://twitter.com/RedaMansour/status/1147526290255298562,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@mbatistarios @TReporta Esta es la forma en que lo haces se un ejemplo a seguir San Miguelito se lo merece  En septiembre voluntarios israelíes. vienen a ayudar también 🇵🇦🇮🇱,2019-07-06,null,null,null,32,
1147502209728438273,https://twitter.com/RedaMansour/status/1147502209728438273,https://twitter.com/RedaMansour/status/1147502209728438273,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,¿Quieres una #pizza pero tienes pocas ganas de salir? ¿Te has quedado sin tu #Medicina a media noche? ¡No te preocupes! La empresa @flytrexcom de #Israel ha desarrollado un sistema que permite que sus clientes operen una flota de drones de forma remota.   https://t.co/xG1OxN5lgt,2019-07-06,null,null,null,32,
1147501647205154817,https://twitter.com/RedaMansour/status/1147501647205154817,https://twitter.com/RedaMansour/status/1147501647205154817,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,🤔¿Qué piensas?,2019-07-06,null,null,null,32,
1147498273554538496,https://twitter.com/RedaMansour/status/1147498273554538496,https://twitter.com/RedaMansour/status/1147498273554538496,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@egtrejos @IsraelinPanama @joseluisfabrega @judyMEANA @juancanavarro @LuisEAlfaroM Seré honrado gracias 🙏,2019-07-06,null,null,null,32,
1147495566244569088,https://twitter.com/RedaMansour/status/1147495566244569088,https://twitter.com/RedaMansour/status/1147495566244569088,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,El estado de Tel Aviv simplemente otro mundo. 😍🇮🇱  https://t.co/NvkweHMzvT,2019-07-06,null,null,null,32,
1147491188158672897,https://twitter.com/RedaMansour/status/1147491188158672897,https://twitter.com/RedaMansour/status/1147491188158672897,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Mi viaje panameño #Panamá como lo veo en mis lentes! 🇵🇦🇮🇱 #panamansour 🌺☮️🦋  #naturaleza #Fotografia #panama #aventura #panama500 #diplomacia #cultura #diplomaciaCultural #visitpanama #diplomacy #photograpy #nature  https://t.co/QTR32ypwL0,2019-07-06,null,null,null,32,
1147290676792635392,https://twitter.com/RedaMansour/status/1147290676792635392,https://twitter.com/RedaMansour/status/1147290676792635392,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,"La respuesta es estremecedoramente sencilla: agua. Sin ella no hay Canal. Es una meta nacional prioritaria y subestimada" En 2005 Ricaurte Vásquez sstableció la visión y ahora volvió para implementarlo. @KwPulso   https://t.co/7T6Ty0bqnf,2019-07-05,null,null,null,32,
