id,hit count,url or alias text,source,name,tags,publisher,referring record id,authors,plain text,type,date of publication,top referrals,https://www.nytimes.com/,
563651751564541952,null,https://twitter.com/viaSimonRomero/status/563651751564541952,viasimonromero,null,,null,,null,Uruguay expelled Iranian diplomat on suspicion over explosive device near  Israeli embassy Haaretz reports  http://t.co/EuL6noYovN,twitter,2015-02-06,null,null,
182218194352742400,null,https://twitter.com/viaSimonRomero/status/182218194352742400,viasimonromero,null,,null,,null,Nice profile in Haaretz of #Chile footballer Rodrigo Goldberg ex striker for Maccabi Tel Aviv  http://t.co/w87rhMuI,twitter,2012-03-20,null,null,
979887126404743168,null,https://twitter.com/adamgoldmanNYT/status/979887126404743168,adamgoldmannyt,null,,null,,null,Despite faults Iran nuclear deal works Israeli Military Chief tells Haaretz  https://t.co/b2zLsULlUc,twitter,2018-03-31,null,null,
240171919821905920,null,https://twitter.com/adamgoldmanNYT/status/240171919821905920,adamgoldmannyt,null,,null,,null,"Bibi looks at Obama and sees his ideological opposite. Obama looks at Bibi and sees Eric Cantor" - Aluf Benn Haaretz editor in New Yorker,twitter,2012-08-27,null,null,
195876559528267776,null,https://twitter.com/adamgoldmanNYT/status/195876559528267776,adamgoldmannyt,null,,null,,null,New York's finest caviar: All the way from a socialist kibbutz in northern Israel - Haaretz Daily Newspaper   http://t.co/LqcunApf,twitter,2012-04-27,null,null,
159822193973395457,null,https://twitter.com/adamgoldmanNYT/status/159822193973395457,adamgoldmannyt,null,,null,,null,Bibi probably doesnt subscribe to NYT and Haaretz:  http://t.co/rQEQNJVk,twitter,2012-01-19,null,null,
142677456648806400,null,https://twitter.com/adamgoldmanNYT/status/142677456648806400,adamgoldmannyt,null,,null,,null,The war against Iran's nuclear program has already begun - Haaretz Daily Newspaper | Israel News:  http://t.co/2xfhD1wL via @AddThis,twitter,2011-12-02,null,null,
140229537987444736,null,https://twitter.com/adamgoldmanNYT/status/140229537987444736,adamgoldmannyt,null,,null,,null,The necessary elimination of Israeli democracy - Haaretz Daily Newspaper | Israel News:  http://t.co/bqdkL7Jb via @AddThis,twitter,2011-11-26,null,null,
139718550108651520,null,https://twitter.com/adamgoldmanNYT/status/139718550108651520,adamgoldmannyt,null,,null,,null,Iran says it has arrested 12 CIA agents - Haaretz Daily Newspaper | Israel News:  http://t.co/wKaS8YiC via @AddThis,twitter,2011-11-24,null,null,
132171071083380738,null,https://twitter.com/adamgoldmanNYT/status/132171071083380738,adamgoldmannyt,null,,null,,null,U.K. preparing for military strike on Iran nuclear facilities - Haaretz Daily Newspaper | Israel News:  http://t.co/piNiSWlV via @AddThis,twitter,2011-11-03,null,null,
126268860985901056,null,https://twitter.com/adamgoldmanNYT/status/126268860985901056,adamgoldmannyt,null,,null,,null,With Shalit deal Hamas schooled Fatah on what makes Israel tick - Haaretz Daily Newspaper | Israel News:  http://t.co/8hBD8gOq via @AddThis,twitter,2011-10-18,null,null,
104202057803759617,null,https://twitter.com/adamgoldmanNYT/status/104202057803759617,adamgoldmannyt,null,,null,,null,Seven killed in series of terrorist attacks in southern Israel - Haaretz Daily Newspaper | Israel News:  http://t.co/Xz0mKkz via @AddThis,twitter,2011-08-18,null,null,
86233235402665984,null,https://twitter.com/adamgoldmanNYT/status/86233235402665984,adamgoldmannyt,null,,null,,null,Israel's defense chiefs failed in deterring Iran - Haaretz Daily Newspaper | Israel News:  http://t.co/rzUH2Ky via @AddThis,twitter,2011-06-30,null,null,
77003167673487361,null,https://twitter.com/adamgoldmanNYT/status/77003167673487361,adamgoldmannyt,null,,null,,null,What turned Ben-Gurion from a hawk into a dove? - Haaretz Daily Newspaper | Israel News  http://t.co/0tvHdsC via @AddThis,twitter,2011-06-04,null,null,
47633004641792000,null,https://twitter.com/adamgoldmanNYT/status/47633004641792000,adamgoldmannyt,null,,null,,null,IDF seizes boat carrying weapons from Turkey to Gaza - Haaretz Daily Newspaper | Israel News  http://t.co/SmiNtly via @AddThis,twitter,2011-03-15,null,null,
39691801119956992,null,https://twitter.com/adamgoldmanNYT/status/39691801119956992,adamgoldmannyt,null,,null,,null,The Future of the Israeli Newspaper Haaretz : The New Yorker  http://t.co/1smecdj via @NewYorker,twitter,2011-02-21,null,null,
5255158812377090,null,https://twitter.com/adamgoldmanNYT/status/5255158812377090,adamgoldmannyt,null,,null,,null,IDF officer suspected of blocking probe into Gaza civilian death - Haaretz Daily Newspaper | Israel News  http://t.co/AIqvPnr via @AddThis,twitter,2010-11-18,null,null,
25681798297,null,https://twitter.com/adamgoldmanNYT/status/25681798297,adamgoldmannyt,null,,null,,null,Segway company owner dies riding Segway off cliff - Haaretz Daily Newspaper | Israel News  http://t.co/QAkQC7Y via @AddThis,twitter,2010-09-27,null,null,
25501840993,null,https://twitter.com/adamgoldmanNYT/status/25501840993,adamgoldmannyt,null,,null,,null,U.S. congressmen to Obama: Free Pollard to facilitate Mideast peace - Haaretz Daily Newspaper | Israel News  http://t.co/v10enJY via @AddThis,twitter,2010-09-25,null,null,
24435665724,null,https://twitter.com/adamgoldmanNYT/status/24435665724,adamgoldmannyt,null,,null,,null,Plea bargain readied in Anat Kamm espionage case - Haaretz Daily Newspaper | Israel News  http://t.co/Jb2X2Q7 via @AddThis,twitter,2010-09-14,null,null,
24008814242,null,https://twitter.com/adamgoldmanNYT/status/24008814242,adamgoldmannyt,null,,null,,null,Former top IDF officer military theorist dies at the age of 86 - Haaretz Daily Newspaper | Israel News  http://t.co/oK4LWgB via @AddThis,twitter,2010-09-09,null,null,
21827323423,null,https://twitter.com/adamgoldmanNYT/status/21827323423,adamgoldmannyt,null,,null,,null,PROFILE / Yoav Galant 20th Chief of Staff of the IDF - Haaretz Daily Newspaper | Israel News  http://t.co/K3q4WRY via @AddThis,twitter,2010-08-22,null,null,
18863529892,null,https://twitter.com/adamgoldmanNYT/status/18863529892,adamgoldmannyt,null,,null,,null,Shas Chair: Absence of conversion law poses danger to Jewish people - Haaretz Daily Newspaper,twitter,2010-07-18,null,null,
17653509821,null,https://twitter.com/adamgoldmanNYT/status/17653509821,adamgoldmannyt,null,,null,,null,Planner of deadly Munich Olympics attack dies in Syria - Haaretz Daily Newspaper | Israel News:  http://bit.ly/cBoFGc via @addthis,twitter,2010-07-03,null,null,
805757182859968512,null,https://twitter.com/maggieNYT/status/805757182859968512,maggienyt,null,,null,,null,Kushner Foundation Donated to West Bank Settlement Projects Israeli Army via Haaretz   https://t.co/ATzw2besMc,twitter,2016-12-05,null,null,
278141154913026048,null,https://twitter.com/maggieNYT/status/278141154913026048,maggienyt,null,,null,,null,Remember Arthur Finkelstein? Ha'aretz does  http://t.co/xHxDryW3,twitter,2012-12-10,null,null,
201878361302253568,null,https://twitter.com/maggieNYT/status/201878361302253568,maggienyt,null,,null,,null,Haaretz editorial calls for Israeli govt to "confer the right" to gay marriage  http://t.co/13FCzzOu,twitter,2012-05-14,null,null,
21338172775,null,https://twitter.com/maggieNYT/status/21338172775,maggienyt,null,,null,,null,Ha'aretz also doesn't describe or identify source other than as "in New York"....,twitter,2010-08-16,null,null,
21337851861,null,https://twitter.com/maggieNYT/status/21337851861,maggienyt,null,,null,,null,Ha'aretz reports GZ mosque is moving.....  http://myloc.me/aFDkd,twitter,2010-08-16,null,null,
490311731600564224,null,https://twitter.com/jessicalustig/status/490311731600564224,jessicalustig,null,,null,,null,Unreal. The one Israeli soldier killed so far? Most likely "friendly fire" from an IDF tank Haaretz reports:  http://t.co/bnqdGUfOGn,twitter,2014-07-19,null,null,
139897256198410242,null,https://twitter.com/MattGoldstein26/status/139897256198410242,mattgoldstein26,null,,null,,null,In Israel civil law should rule over Jewish law - Haaretz Daily Newspaper | Israel News:  http://t.co/9HjquYDF via @AddThis,twitter,2011-11-25,null,null,
421606782675349504,null,https://twitter.com/malachybrowne/status/421606782675349504,malachybrowne,null,,null,,null,ISRAEL: Haaretz: Housing Ministry announces tenders for 1400 new housing units in West Bank Jerusalem settlements  http://t.co/MfB9JL3vwL,twitter,2014-01-10,null,null,
1053299083975118853,null,https://twitter.com/sheeraf/status/1053299083975118853,sheeraf,null,,null,,null,Must read investigation by Haaretz looking at how Israeli spyware is sold across the world to countries who use it to spy on their own civilians:  https://t.co/ev1hiTTqrM,twitter,2018-10-19,null,null,
652133915549765632,null,https://twitter.com/sheeraf/status/652133915549765632,sheeraf,null,,null,,null,@zgoelman in the story there's a link to an older haaretz story the testimony there into undercover agents is interesting,twitter,2015-10-08,null,null,
571699148925214721,null,https://twitter.com/sheeraf/status/571699148925214721,sheeraf,null,,null,,null,@lisang @lrozen @kampeas only since 2012 the donors and the amounts have changed. Haaretz has also done several follow ups since then.,twitter,2015-02-28,null,null,
563707782835085315,null,https://twitter.com/sheeraf/status/563707782835085315,sheeraf,null,,null,,null,@Elizrael @haaretz @netanyahu I have seen strange corrections but for haaretz to just disappear a story? that's strange..,twitter,2015-02-06,null,null,
555690763606978561,null,https://twitter.com/sheeraf/status/555690763606978561,sheeraf,null,,null,,null,@IlanBenZion cost to move them or for burial plots? The Haaretz story reported that french jewish groups paid.,twitter,2015-01-15,null,null,
497557218732961792,null,https://twitter.com/sheeraf/status/497557218732961792,sheeraf,null,,null,,null,Most detailed account to-date in Haaretz re day in Rafah in which 130 were killed over potential captured soldier.   http://t.co/5sWmJjyuAg,twitter,2014-08-08,null,null,
486897496073838592,null,https://twitter.com/sheeraf/status/486897496073838592,sheeraf,null,,null,,null,@ariehkovler I do no number showing just says Haaretz as sender.,twitter,2014-07-09,null,null,
485735101137829888,null,https://twitter.com/sheeraf/status/485735101137829888,sheeraf,null,,null,,null,Haaretz are now reporting that six people arrested in connection to Abu Khudair murder. Motive was "nationalist"  http://t.co/K9pB58y5QY,twitter,2014-07-06,null,null,
395095831390732288,null,https://twitter.com/sheeraf/status/395095831390732288,sheeraf,null,,null,,null,Haaretz says it got a look at internal docs by Israel's intel head. Seem to be same things he says in public  http://t.co/Kl1kveFLcZ,twitter,2013-10-29,null,null,
275573803696930816,null,https://twitter.com/sheeraf/status/275573803696930816,sheeraf,null,,null,,null,@ibnezra It was Barak Ravid at Haaretz.,twitter,2012-12-03,null,null,
270606000741044224,null,https://twitter.com/sheeraf/status/270606000741044224,sheeraf,null,,null,,null,#Haaretz reporting that officials in #Egypt say they are close to a ceasefire deal.,twitter,2012-11-19,null,null,
164767043059580930,null,https://twitter.com/sheeraf/status/164767043059580930,sheeraf,null,,null,,null,@RoxanneHoresh speak with Erekat. They started boycotting in 2009. Haaretz also wrote about it.,twitter,2012-02-01,null,null,
